GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
0500000US21075,21075,"Fulton County, Kentucky",23452,2800,27074,2661,18317,2752
0500000US21077,21077,"Gallatin County, Kentucky",27729,2862,32985,3005,23180,2056
0500000US21079,21079,"Garrard County, Kentucky",26528,1865,31296,2275,22690,1912
0500000US21081,21081,"Grant County, Kentucky",26142,1204,31401,1785,20850,2485
0500000US21083,21083,"Graves County, Kentucky",24396,1564,31456,2220,18690,2776
0500000US21085,21085,"Grayson County, Kentucky",22802,1721,27581,3146,18412,3158
0500000US21087,21087,"Green County, Kentucky",21108,1062,24956,2695,18303,1514
0500000US21089,21089,"Greenup County, Kentucky",26546,1373,32112,3409,22575,2013
0500000US21091,21091,"Hancock County, Kentucky",29154,2549,41843,4617,21675,1330
0500000US21093,21093,"Hardin County, Kentucky",28470,1182,33757,1345,22590,1416
0500000US21095,21095,"Harlan County, Kentucky",23784,2512,31461,3278,17839,2334
0500000US21097,21097,"Harrison County, Kentucky",25841,2060,31550,3206,20312,1801
0500000US21099,21099,"Hart County, Kentucky",21547,847,25000,3434,19830,2026
0500000US21101,21101,"Henderson County, Kentucky",27148,1198,35322,1832,20956,1830
0500000US21103,21103,"Henry County, Kentucky",26200,1198,32559,2256,20262,2351
0500000US21105,21105,"Hickman County, Kentucky",25056,4866,26780,5451,20035,6823
0500000US21107,21107,"Hopkins County, Kentucky",25552,1146,33250,2990,20840,1094
0500000US21109,21109,"Jackson County, Kentucky",24350,4571,28750,5474,20897,3706
0500000US21111,21111,"Jefferson County, Kentucky",29479,537,32837,741,25794,386
0500000US21113,21113,"Jessamine County, Kentucky",25343,999,30223,1870,21695,1503
0500000US21115,21115,"Johnson County, Kentucky",24439,2872,31793,4599,18438,4054
0500000US21117,21117,"Kenton County, Kentucky",31773,547,37838,1369,27009,871
0500000US21119,21119,"Knott County, Kentucky",25884,2360,32280,4230,22849,2084
0500000US21121,21121,"Knox County, Kentucky",18690,1566,20821,2720,17391,1932
0500000US21123,21123,"Larue County, Kentucky",25417,1940,31350,2717,21419,1530
0500000US21125,21125,"Laurel County, Kentucky",25784,837,30755,1432,22027,1280
0500000US21127,21127,"Lawrence County, Kentucky",25138,2581,38021,6896,17530,2427
0500000US21129,21129,"Lee County, Kentucky",18214,4142,23050,7611,15363,2457
0500000US21131,21131,"Leslie County, Kentucky",27295,6555,37241,3459,20266,5445
0500000US21133,21133,"Letcher County, Kentucky",25566,2545,35742,8269,22397,2080
0500000US21135,21135,"Lewis County, Kentucky",22478,1755,23561,2858,21087,2737
0500000US21137,21137,"Lincoln County, Kentucky",23532,1796,27959,2390,20188,2493
0500000US21139,21139,"Livingston County, Kentucky",24595,2980,31779,6134,17089,3396
0500000US21141,21141,"Logan County, Kentucky",24693,1818,31958,2347,17748,2435
0500000US21143,21143,"Lyon County, Kentucky",24474,4370,30385,5532,20197,4645
0500000US21145,21145,"McCracken County, Kentucky",26605,1307,36646,3325,20093,1229
0500000US21147,21147,"McCreary County, Kentucky",18680,3233,22413,4709,15492,3442
0500000US21149,21149,"McLean County, Kentucky",26099,1989,36825,4553,20751,1913
0500000US21151,21151,"Madison County, Kentucky",20970,772,28395,2180,16159,778
0500000US21153,21153,"Magoffin County, Kentucky",25525,2754,30444,3902,20033,6425
0500000US21155,21155,"Marion County, Kentucky",25505,1336,28171,2461,21483,1476
0500000US21157,21157,"Marshall County, Kentucky",25692,2019,30873,1334,21239,2688
0500000US21159,21159,"Martin County, Kentucky",23691,3437,23890,6241,23420,4849
0500000US21161,21161,"Mason County, Kentucky",25224,1700,32313,3971,21832,1892
0500000US21163,21163,"Meade County, Kentucky",26552,1334,33814,2112,19825,3257
0500000US21165,21165,"Menifee County, Kentucky",25920,2029,30873,4255,23620,3047
0500000US21167,21167,"Mercer County, Kentucky",26821,1605,31910,2522,21287,2101
0500000US21169,21169,"Metcalfe County, Kentucky",23092,3012,26460,1081,17378,3622
0500000US21171,21171,"Monroe County, Kentucky",21411,1282,26123,3657,19033,2086
0500000US21173,21173,"Montgomery County, Kentucky",27097,1557,31316,1225,23586,3030
0500000US21175,21175,"Morgan County, Kentucky",21490,1887,23265,3054,19992,1814
0500000US21177,21177,"Muhlenberg County, Kentucky",25256,1497,31272,1973,19062,1823
0500000US21179,21179,"Nelson County, Kentucky",27699,1920,33963,3020,21674,1585
0500000US21181,21181,"Nicholas County, Kentucky",26572,2254,31286,1902,21484,2310
0500000US21183,21183,"Ohio County, Kentucky",23931,1944,28963,3409,19658,1550
0500000US21185,21185,"Oldham County, Kentucky",38829,2477,49378,3461,28896,2211
0500000US21187,21187,"Owen County, Kentucky",26787,1695,34247,3917,20169,3371
0500000US21189,21189,"Owsley County, Kentucky",21311,1461,21740,3887,20167,4149
0500000US21191,21191,"Pendleton County, Kentucky",28545,1941,35759,2637,25082,1866
0500000US21193,21193,"Perry County, Kentucky",26338,2338,33384,4598,19893,3054
0500000US21195,21195,"Pike County, Kentucky",26032,1240,35614,2521,20138,1236
0500000US21197,21197,"Powell County, Kentucky",20785,5724,27427,3803,16092,1614
0500000US21199,21199,"Pulaski County, Kentucky",24801,1238,29067,1931,21066,1013
0500000US21201,21201,"Robertson County, Kentucky",26463,5615,32578,8760,20446,7115
0500000US21203,21203,"Rockcastle County, Kentucky",23076,2557,30063,4709,20328,2243
0500000US21205,21205,"Rowan County, Kentucky",20947,2686,25529,2482,17392,3132
0500000US21207,21207,"Russell County, Kentucky",24640,2168,27665,3643,20225,2162
0500000US21209,21209,"Scott County, Kentucky",33190,2314,40681,2165,26519,1787
0500000US21211,21211,"Shelby County, Kentucky",30137,1697,34427,2545,25023,2337
0500000US21213,21213,"Simpson County, Kentucky",24210,2812,31132,3186,17041,1836
0500000US21215,21215,"Spencer County, Kentucky",35409,2540,43017,3684,28336,3200
0500000US21217,21217,"Taylor County, Kentucky",21804,1140,26274,1727,18571,1459
0500000US21219,21219,"Todd County, Kentucky",25816,1997,32400,1944,18194,2810
0500000US21221,21221,"Trigg County, Kentucky",28655,4281,36413,3263,21313,2081
0500000US21223,21223,"Trimble County, Kentucky",29190,4138,39917,4998,21506,3424
0500000US21225,21225,"Union County, Kentucky",24746,2893,32136,4397,17488,2817
0500000US21227,21227,"Warren County, Kentucky",22643,901,27646,1508,19450,1204
0500000US21229,21229,"Washington County, Kentucky",25631,1273,32516,3019,19861,2692
0500000US21231,21231,"Wayne County, Kentucky",21614,1855,24022,3321,16553,3239
0500000US21233,21233,"Webster County, Kentucky",29288,2678,34892,4080,20965,2743
0500000US21235,21235,"Whitley County, Kentucky",19682,1876,25006,2257,16510,968
0500000US21237,21237,"Wolfe County, Kentucky",20843,5159,26074,5426,16395,3640
0500000US21239,21239,"Woodford County, Kentucky",30958,1414,35216,4374,26003,2118
0500000US22001,22001,"Acadia Parish, Louisiana",25625,1219,37331,3644,16864,1014
0500000US22003,22003,"Allen Parish, Louisiana",25669,1428,28750,4384,22205,2081
0500000US22005,22005,"Ascension Parish, Louisiana",39494,1884,50840,1882,29036,2355
0500000US22007,22007,"Assumption Parish, Louisiana",27618,4045,42984,4945,20525,2439
0500000US22009,22009,"Avoyelles Parish, Louisiana",23811,2021,31672,2142,18109,1600
0500000US22011,22011,"Beauregard Parish, Louisiana",30074,1962,41171,2405,18944,1526
0500000US22013,22013,"Bienville Parish, Louisiana",25282,3573,32104,3036,17750,1994
0500000US22015,22015,"Bossier Parish, Louisiana",31862,722,40440,1209,23602,1136
0500000US22017,22017,"Caddo Parish, Louisiana",26835,462,32536,1493,22358,656
0500000US22019,22019,"Calcasieu Parish, Louisiana",26876,627,37080,1455,20542,612
0500000US22021,22021,"Caldwell Parish, Louisiana",23829,3870,30451,5379,17089,2551
0500000US22023,22023,"Cameron Parish, Louisiana",35387,4301,49727,9849,23899,3675
0500000US22025,22025,"Catahoula Parish, Louisiana",24047,2148,32119,3367,17076,3428
0500000US22027,22027,"Claiborne Parish, Louisiana",21186,1376,24088,3091,17940,2457
0500000US22029,22029,"Concordia Parish, Louisiana",19855,1866,25095,4555,16458,1947
0500000US22031,22031,"De Soto Parish, Louisiana",26199,1176,33430,3700,20768,1412
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",27988,903,34350,1263,23445,745
0500000US22035,22035,"East Carroll Parish, Louisiana",16885,1175,20565,3187,15239,1569
0500000US22037,22037,"East Feliciana Parish, Louisiana",27303,3370,37072,4985,21753,2224
0500000US22039,22039,"Evangeline Parish, Louisiana",24883,2500,35123,3259,17030,1871
0500000US22041,22041,"Franklin Parish, Louisiana",21868,2666,31705,2421,15790,1661
0500000US22043,22043,"Grant Parish, Louisiana",25089,1909,30887,3884,19812,2320
0500000US22045,22045,"Iberia Parish, Louisiana",26508,1090,36749,2901,18704,1295
0500000US22047,22047,"Iberville Parish, Louisiana",27361,2054,34734,2801,21912,1545
0500000US22049,22049,"Jackson Parish, Louisiana",23398,3077,31288,1571,20030,3155
0500000US22051,22051,"Jefferson Parish, Louisiana",30785,359,36213,863,25641,497
0500000US22053,22053,"Jefferson Davis Parish, Louisiana",27234,2262,40080,3749,19648,2107
0500000US22055,22055,"Lafayette Parish, Louisiana",30725,490,41468,1460,22002,710
0500000US22057,22057,"Lafourche Parish, Louisiana",31660,782,44542,1760,20946,1029
0500000US22059,22059,"LaSalle Parish, Louisiana",29430,4427,38768,3399,21808,2813
0500000US22061,22061,"Lincoln Parish, Louisiana",17662,1695,22474,2715,14601,1126
0500000US22063,22063,"Livingston Parish, Louisiana",34352,1735,44503,1964,23773,1844
0500000US22065,22065,"Madison Parish, Louisiana",19537,2604,24965,6333,16335,1510
0500000US22067,22067,"Morehouse Parish, Louisiana",23126,1749,29869,4010,19189,1413
0500000US22069,22069,"Natchitoches Parish, Louisiana",21443,1012,31196,1478,16807,921
0500000US22071,22071,"Orleans Parish, Louisiana",26970,384,31718,570,23250,627
0500000US22073,22073,"Ouachita Parish, Louisiana",26435,705,33299,2111,21807,767
0500000US22075,22075,"Plaquemines Parish, Louisiana",35732,2855,43048,7153,26206,2634
0500000US22077,22077,"Pointe Coupee Parish, Louisiana",31234,1515,42081,3174,23899,3016
0500000US22079,22079,"Rapides Parish, Louisiana",25512,881,31942,1176,21128,946
0500000US22081,22081,"Red River Parish, Louisiana",26056,2558,36673,4379,17413,2362
0500000US22083,22083,"Richland Parish, Louisiana",25048,2938,31358,2158,19224,2399
0500000US22085,22085,"Sabine Parish, Louisiana",27416,2110,38376,3460,18223,1468
0500000US22087,22087,"St. Bernard Parish, Louisiana",27184,1384,32831,2077,22015,1331
0500000US22089,22089,"St. Charles Parish, Louisiana",36614,3087,47050,2487,26644,789
0500000US22091,22091,"St. Helena Parish, Louisiana",23517,2760,30114,3931,19314,2252
0500000US22093,22093,"St. James Parish, Louisiana",33024,2342,45039,3888,23725,3217
0500000US22095,22095,"St. John the Baptist Parish, Louisiana",28711,2353,35548,3215,23994,2551
0500000US22097,22097,"St. Landry Parish, Louisiana",26638,766,36347,2048,20253,960
0500000US22099,22099,"St. Martin Parish, Louisiana",26769,1114,34986,4311,21981,1118
0500000US22101,22101,"St. Mary Parish, Louisiana",26832,1223,39508,3880,17669,1325
0500000US22103,22103,"St. Tammany Parish, Louisiana",33660,1357,43889,1248,25711,790
0500000US22105,22105,"Tangipahoa Parish, Louisiana",25126,1329,32953,1637,18756,1110
0500000US22107,22107,"Tensas Parish, Louisiana",18128,1156,24636,4873,15492,728
0500000US22109,22109,"Terrebonne Parish, Louisiana",30223,749,41844,1150,21206,1041
0500000US22111,22111,"Union Parish, Louisiana",27053,2365,32140,2194,20501,1945
0500000US22113,22113,"Vermilion Parish, Louisiana",27538,1804,40250,2528,19245,1600
0500000US22115,22115,"Vernon Parish, Louisiana",29127,1380,35873,1794,20581,988
0500000US22117,22117,"Washington Parish, Louisiana",23496,1773,30663,1329,19600,1930
0500000US22119,22119,"Webster Parish, Louisiana",23132,1904,30826,1500,17480,1839
0500000US22121,22121,"West Baton Rouge Parish, Louisiana",30550,3150,42386,3388,22759,1963
0500000US22123,22123,"West Carroll Parish, Louisiana",22596,2698,32620,5711,17645,1759
0500000US22125,22125,"West Feliciana Parish, Louisiana",35691,5385,44394,5886,25431,3851
0500000US22127,22127,"Winn Parish, Louisiana",25840,3590,34181,3713,17054,2408
0500000US23001,23001,"Androscoggin County, Maine",27457,693,32215,965,23896,784
0500000US23003,23003,"Aroostook County, Maine",24454,806,30383,841,20123,864
0500000US23005,23005,"Cumberland County, Maine",31934,438,37337,1045,27555,652
0500000US23007,23007,"Franklin County, Maine",23280,1579,30091,2561,19155,1701
0500000US23009,23009,"Hancock County, Maine",25584,829,30626,1072,21482,918
0500000US23011,23011,"Kennebec County, Maine",28775,879,32883,1231,25427,1000
0500000US23013,23013,"Knox County, Maine",25559,845,31471,1050,20888,955
0500000US23015,23015,"Lincoln County, Maine",27958,1613,30858,954,26125,1094
0500000US23017,23017,"Oxford County, Maine",24969,950,30493,719,20476,968
0500000US23019,23019,"Penobscot County, Maine",25277,597,30673,717,20896,665
0500000US23021,23021,"Piscataquis County, Maine",23992,1274,29496,2517,19585,1316
0500000US23023,23023,"Sagadahoc County, Maine",30492,1176,39023,2466,25285,999
0500000US23025,23025,"Somerset County, Maine",25946,838,30801,977,21414,1156
0500000US23027,23027,"Waldo County, Maine",24778,1079,29865,1754,21746,1446
0500000US23029,23029,"Washington County, Maine",21918,655,26309,982,17401,1011
0500000US23031,23031,"York County, Maine",30436,521,36866,1233,25242,633
0500000US24001,24001,"Allegany County, Maryland",22501,871,25904,1616,20793,858
0500000US24003,24003,"Anne Arundel County, Maryland",44965,727,52216,696,37672,991
0500000US24005,24005,"Baltimore County, Maryland",39852,497,44835,590,34932,554
0500000US24009,24009,"Calvert County, Maryland",46630,1891,56480,2468,36807,1455
0500000US24011,24011,"Caroline County, Maryland",30181,1396,36735,3320,24633,1613
0500000US24013,24013,"Carroll County, Maryland",42237,915,52127,1002,33014,1231
0500000US24015,24015,"Cecil County, Maryland",36674,1280,44806,1900,30182,1418
0500000US24017,24017,"Charles County, Maryland",50397,1024,54309,1193,44293,1664
0500000US24019,24019,"Dorchester County, Maryland",28760,1232,31859,1532,26039,1251
0500000US24021,24021,"Frederick County, Maryland",42843,849,52333,1098,34027,1022
0500000US24023,24023,"Garrett County, Maryland",25258,1375,31931,1965,19987,1552
0500000US24025,24025,"Harford County, Maryland",42481,652,51904,907,32934,1113
0500000US24027,24027,"Howard County, Maryland",56801,1169,69045,2387,47419,1341
0500000US24029,24029,"Kent County, Maryland",26405,3075,32078,3247,21349,1974
0500000US24031,24031,"Montgomery County, Maryland",47886,693,55419,981,40614,608
0500000US24033,24033,"Prince George's County, Maryland",38352,461,38167,580,38540,661
0500000US24035,24035,"Queen Anne's County, Maryland",40873,1827,49353,3335,31324,1789
0500000US24037,24037,"St. Mary's County, Maryland",43266,1932,55207,2506,32025,1454
0500000US24039,24039,"Somerset County, Maryland",20915,1711,25235,3235,16848,1894
0500000US24041,24041,"Talbot County, Maryland",30391,1058,35525,2327,26248,1230
0500000US24043,24043,"Washington County, Maryland",31760,673,38642,1559,26218,834
0500000US24045,24045,"Wicomico County, Maryland",26468,1158,30968,1049,22101,1334
0500000US24047,24047,"Worcester County, Maryland",29696,2158,33316,1639,24574,1660
0500000US24510,24510,"Baltimore city, Maryland",31147,329,32564,708,29924,556
0500000US25001,25001,"Barnstable County, Massachusetts",32649,929,39273,1885,28147,1369
0500000US25003,25003,"Berkshire County, Massachusetts",28120,1231,32489,1602,24228,1371
0500000US25005,25005,"Bristol County, Massachusetts",32906,629,40803,568,27094,462
0500000US25007,25007,"Dukes County, Massachusetts",37625,3401,39895,4663,32124,3938
0500000US25009,25009,"Essex County, Massachusetts",37248,510,44832,764,30755,429
0500000US25011,25011,"Franklin County, Massachusetts",31152,792,36797,1930,26022,973
0500000US25013,25013,"Hampden County, Massachusetts",31480,358,38230,1111,26507,491
0500000US25015,25015,"Hampshire County, Massachusetts",25323,775,32049,1139,20102,1089
0500000US25017,25017,"Middlesex County, Massachusetts",42576,436,51374,454,35164,521
0500000US25019,25019,"Nantucket County, Massachusetts",41442,1972,43709,2511,39596,3890
0500000US25021,25021,"Norfolk County, Massachusetts",45905,544,54922,868,38705,741
0500000US25023,25023,"Plymouth County, Massachusetts",38216,628,47038,1058,31110,480
0500000US25025,25025,"Suffolk County, Massachusetts",32359,351,34953,710,30695,420
0500000US25027,25027,"Worcester County, Massachusetts",36573,434,44062,680,30657,338
0500000US26001,26001,"Alcona County, Michigan",19773,1444,24232,3200,16399,1403
0500000US26003,26003,"Alger County, Michigan",23199,1954,28991,5266,17500,2250
0500000US26005,26005,"Allegan County, Michigan",27675,1129,36682,1568,20923,690
0500000US26007,26007,"Alpena County, Michigan",22226,891,26578,1609,19435,1723
0500000US26009,26009,"Antrim County, Michigan",21566,841,27484,2081,16269,1021
0500000US26011,26011,"Arenac County, Michigan",21857,743,26349,1328,18777,1156
0500000US26013,26013,"Baraga County, Michigan",26739,1768,31438,3098,23446,1942
0500000US26015,26015,"Barry County, Michigan",28975,2070,36963,2509,22590,1439
